date,state,daily_partial,daily_full,daily_booster,daily,daily_partial_adol,daily_full_adol,daily_partial_child,daily_full_child,cumul_partial,cumul_full,cumul_booster,cumul,cumul_partial_adol,cumul_full_adol,cumul_partial_child,cumul_full_child,pfizer1,pfizer2,pfizer3,sinovac1,sinovac2,sinovac3,astra1,astra2,astra3,sinopharm1,sinopharm2,sinopharm3,cansino,cansino3,pending1,pending2,pending3
2021-03-22,W.P. Putrajaya,4,434,0,438,0,0,0,0,4615,527,0,5142,0,0,0,0,4,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,Johor,588,665,0,1253,0,0,0,0,31636,3304,0,34940,1,0,0,0,588,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,Kedah,4,1247,0,1251,0,0,0,0,26410,3160,0,29570,1,0,0,0,4,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,Kelantan,17,2770,0,2787,0,0,0,0,20363,4629,0,24992,0,0,0,0,17,2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,Melaka,147,1084,0,1231,0,0,0,0,10677,1453,0,12130,0,0,0,0,147,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,Negeri Sembilan,1754,1276,0,3030,0,0,0,0,19753,1809,0,21562,0,0,0,0,1752,1276,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2021-03-23,Pahang,60,2121,0,2181,0,0,0,0,33517,5811,0,39328,6,0,0,0,60,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,Perak,394,2980,0,3374,0,0,0,0,49301,5368,0,54669,1,0,0,0,394,2980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,Perlis,0,534,0,534,0,0,0,0,9605,1045,0,10650,0,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,Pulau Pinang,817,1016,0,1833,0,0,0,0,31102,1748,0,32850,2,0,0,0,817,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,Sabah,282,371,0,653,0,0,0,0,45486,1525,0,47007,2,0,0,0,282,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,Sarawak,191,641,0,832,0,0,0,0,35299,10471,0,45770,1,1,0,0,191,639,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,Selangor,2593,1165,0,3758,0,0,0,0,58210,2242,0,60452,0,0,0,0,2593,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,Terengganu,606,1978,0,2584,0,0,0,0,20212,2429,0,22641,1,0,0,0,606,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-03-23,W.P. Kuala Lumpur,845,2184,0,3029,0,0,0,0,38406,5002,0,43408,0,0,0,0,845,2183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-03-23,W.P. Labuan,1,371,0,372,0,0,0,0,2387,1292,0,3679,0,0,0,0,1,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,W.P. Putrajaya,7,472,0,479,0,0,0,0,4622,999,0,5621,0,0,0,0,6,472,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-24,Johor,675,2410,0,3085,0,0,0,0,32311,5714,0,38025,1,0,0,0,675,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-24,Kedah,10,1336,0,1346,1,0,0,0,26420,4496,0,30916,2,0,0,0,10,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-24,Kelantan,19,3284,0,3303,0,0,0,0,20382,7913,0,28295,0,0,0,0,19,3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-24,Melaka,217,1103,0,1320,0,0,0,0,10894,2556,0,13450,0,0,0,0,217,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-24,Negeri Sembilan,1377,1159,0,2536,0,0,0,0,21130,2968,0,24098,0,0,0,0,1377,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-24,Pahang,6,1371,0,1377,0,0,0,0,33523,7182,0,40705,6,0,0,0,6,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-24,Perak,75,1871,0,1946,0,0,0,0,49376,7239,0,56615,1,0,0,0,75,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-03-24,Perlis,4,529,0,533,0,0,0,0,9609,1574,0,11183,0,0,0,0,4,528,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-03-24,Pulau Pinang,784,1062,0,1846,0,0,0,0,31886,2810,0,34696,2,0,0,0,783,1062,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-03-24,Sabah,291,277,0,568,0,0,0,0,45777,1802,0,47575,2,0,0,0,291,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-24,Sarawak,141,483,0,624,0,0,0,0,35440,10954,0,46394,1,1,0,0,141,481,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-24,Selangor,1818,2062,0,3880,0,0,0,0,60028,4304,0,64332,0,0,0,0,1818,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-03-24,Terengganu,353,2214,0,2567,0,0,0,0,20565,4643,0,25208,1,0,0,0,353,2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-24,W.P. Kuala Lumpur,512,2891,0,3403,0,0,0,0,38918,7893,0,46811,0,0,0,0,512,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-24,W.P. Labuan,0,293,0,293,0,0,0,0,2387,1585,0,3972,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-24,W.P. Putrajaya,8,480,0,488,0,0,0,0,4630,1479,0,6109,0,0,0,0,8,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-25,Johor,937,2305,0,3242,0,0,0,0,33248,8019,0,41267,1,0,0,0,937,2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-25,Kedah,6,537,0,543,0,0,0,0,26426,5033,0,31459,2,0,0,0,6,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-25,Kelantan,46,2810,0,2856,0,0,0,0,20428,10723,0,31151,0,0,0,0,46,2809,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-03-25,Melaka,153,1001,0,1154,0,0,0,0,11047,3557,0,14604,0,0,0,0,153,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-25,Negeri Sembilan,818,1203,0,2021,0,0,0,0,21948,4171,0,26119,0,0,0,0,815,1202,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
2021-03-25,Pahang,77,1481,0,1558,0,0,0,0,33600,8663,0,42263,6,0,0,0,77,1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-25,Perak,7,970,0,977,0,0,0,0,49383,8209,0,57592,1,0,0,0,7,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-25,Perlis,3,293,0,296,0,0,0,0,9612,1867,0,11479,0,0,0,0,3,292,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-03-25,Pulau Pinang,550,1103,0,1653,0,0,0,0,32436,3913,0,36349,2,0,0,0,550,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-25,Sabah,319,1462,0,1781,0,0,0,0,46096,3264,0,49356,2,0,0,0,319,1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-25,Sarawak,140,384,0,524,0,0,0,0,35580,11338,0,46918,1,1,0,0,140,382,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-25,Selangor,1748,2139,0,3887,0,0,0,0,61776,6443,0,68219,0,0,0,0,1667,2139,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-25,Terengganu,450,48,0,498,0,0,0,0,21015,4691,0,25706,1,0,0,0,450,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-25,W.P. Kuala Lumpur,1179,2899,0,4078,0,0,0,0,40097,10792,0,50889,0,0,0,0,1179,2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-25,W.P. Labuan,0,194,0,194,0,0,0,0,2387,1779,0,4166,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-03-25,W.P. Putrajaya,1,541,0,542,0,0,0,0,4631,2020,0,6651,0,0,0,0,1,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-26,Johor,529,404,0,933,0,0,0,0,33777,8423,0,42200,1,0,0,0,529,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-26,Kedah,1,155,0,156,0,0,0,0,26427,5188,0,31615,2,0,0,0,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-26,Kelantan,11,697,0,708,0,0,0,0,20439,11420,0,31859,0,0,0,0,11,694,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2021-03-26,Melaka,143,572,0,715,0,0,0,0,11190,4129,0,15319,0,0,0,0,142,570,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2021-03-26,Negeri Sembilan,400,667,0,1067,0,0,0,0,22348,4838,0,27186,0,0,0,0,398,663,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
2021-03-26,Pahang,64,936,0,1000,0,0,0,0,33664,9599,0,43263,6,0,0,0,64,929,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
2021-03-26,Perak,10,1258,0,1268,0,0,0,0,49393,9467,0,58860,1,0,0,0,10,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2021-03-26,Perlis,0,312,0,312,0,0,0,0,9612,2179,0,11791,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2021-03-26,Pulau Pinang,69,1009,0,1078,0,0,0,0,32505,4922,0,37427,2,0,0,0,69,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2021-03-26,Sabah,24,2413,0,2437,0,0,0,0,46120,5677,0,51793,2,0,0,0,24,2411,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2021-03-26,Sarawak,70,1298,0,1368,0,0,0,0,35650,12636,0,48286,1,1,0,0,19,1291,0,51,2,0,0,0,0,0,0,0,0,0,0,5,0
2021-03-26,Selangor,1068,2430,0,3498,0,0,0,0,62844,8873,0,71717,0,0,0,0,947,2422,0,119,0,0,0,0,0,0,0,0,0,0,2,8,0
2021-03-26,Terengganu,0,0,0,0,0,0,0,0,21015,4691,0,25706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-26,W.P. Kuala Lumpur,1426,258,0,1684,0,0,0,0,41523,11050,0,52573,0,0,0,0,1424,258,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2021-03-26,W.P. Labuan,2,169,0,171,0,0,0,0,2389,1948,0,4337,0,0,0,0,2,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-26,W.P. Putrajaya,121,234,0,355,0,0,0,0,4752,2254,0,7006,0,0,0,0,121,233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-03-27,Johor,489,671,0,1160,0,0,0,0,34266,9094,0,43360,1,0,0,0,489,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,Kedah,0,98,0,98,0,0,0,0,26427,5286,0,31713,2,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,Kelantan,0,0,0,0,0,0,0,0,20439,11420,0,31859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,Melaka,306,0,0,306,0,0,0,0,11496,4129,0,15625,0,0,0,0,305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,Negeri Sembilan,0,0,0,0,0,0,0,0,22348,4838,0,27186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,Pahang,14,3084,0,3098,0,0,0,0,33678,12683,0,46361,6,0,0,0,14,3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,Perak,10,699,0,709,0,0,0,0,49403,10166,0,59569,1,0,0,0,10,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,Perlis,0,0,0,0,0,0,0,0,9612,2179,0,11791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,Pulau Pinang,0,119,0,119,0,0,0,0,32505,5041,0,37546,2,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,Sabah,268,3492,0,3760,0,0,0,0,46388,9169,0,55553,2,0,0,0,268,3491,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-03-27,Sarawak,584,3306,0,3890,0,0,0,0,36234,15942,0,52176,1,1,0,0,144,3296,0,440,8,0,0,0,0,0,0,0,0,0,0,2,0
2021-03-27,Selangor,36,2886,0,2922,0,0,0,0,62880,11759,0,74639,0,0,0,0,4,2886,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,Terengganu,0,0,0,0,0,0,0,0,21015,4691,0,25706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,41523,11050,0,52573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,W.P. Labuan,0,84,0,84,0,0,0,0,2389,2032,0,4421,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,W.P. Putrajaya,0,1,0,1,0,0,0,0,4752,2255,0,7007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,Johor,1364,1135,0,2499,0,0,0,0,35630,10229,0,45859,1,0,0,0,1364,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,Kedah,45,834,0,879,0,0,0,0,26472,6120,0,32592,2,0,0,0,16,834,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,Kelantan,3,496,0,499,0,0,0,0,20442,11916,0,32358,0,0,0,0,3,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,Melaka,306,0,0,306,0,0,0,0,11802,4129,0,15931,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,Negeri Sembilan,0,0,0,0,0,0,0,0,22348,4838,0,27186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,Pahang,7,797,0,804,0,0,0,0,33685,13480,0,47165,6,0,0,0,7,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,Perak,14,0,0,14,0,0,0,0,49417,10166,0,59583,1,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,Perlis,0,0,0,0,0,0,0,0,9612,2179,0,11791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,Pulau Pinang,0,113,0,113,0,0,0,0,32505,5154,0,37659,2,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,Sabah,18,2711,0,2729,0,0,0,0,46406,11880,0,58282,2,0,0,0,17,2710,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,Sarawak,980,4277,0,5257,0,0,0,0,37214,20219,0,57433,1,1,0,0,737,4260,0,242,2,0,0,0,0,0,0,0,0,0,1,15,0
2021-03-28,Selangor,0,283,0,283,0,0,0,0,62880,12042,0,74922,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,Terengganu,947,2201,0,3148,2,0,0,0,21962,6892,0,28854,3,0,0,0,947,2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,41523,11050,0,52573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,W.P. Labuan,0,83,0,83,0,0,0,0,2389,2115,0,4504,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,W.P. Putrajaya,0,0,0,0,0,0,0,0,4752,2255,0,7007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,Johor,892,2499,0,3391,0,0,0,0,36522,12728,0,49250,1,0,0,0,892,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,Kedah,830,2738,0,3568,0,0,0,0,27302,8858,0,36160,2,0,0,0,76,2738,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,Kelantan,419,1553,0,1972,0,0,0,0,20861,13469,0,34330,0,0,0,0,419,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,Melaka,26,96,0,122,0,0,0,0,11828,4225,0,16053,0,0,0,0,26,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,Negeri Sembilan,155,1102,0,1257,0,0,0,0,22503,5940,0,28443,0,0,0,0,155,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,Pahang,2,1138,0,1140,0,0,0,0,33687,14618,0,48305,6,0,0,0,2,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,Perak,3,2099,0,2102,0,0,0,0,49420,12265,0,61685,1,0,0,0,3,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,Perlis,2,816,0,818,0,0,0,0,9614,2995,0,12609,0,0,0,0,2,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,Pulau Pinang,43,1106,0,1149,0,0,0,0,32548,6260,0,38808,2,0,0,0,43,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,Sabah,182,3351,0,3533,0,0,0,0,46588,15231,0,61815,2,0,0,0,182,3349,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2021-03-29,Sarawak,1239,3189,0,4428,0,0,0,0,38453,23408,0,61861,1,1,0,0,1018,3182,0,217,3,0,0,0,0,0,0,0,0,0,4,4,0
2021-03-29,Selangor,1104,3066,0,4170,0,0,0,0,63984,15108,0,79092,0,0,0,0,524,3065,0,580,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,Terengganu,876,2188,0,3064,2,0,0,0,22838,9080,0,31918,5,0,0,0,874,2188,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2021-03-29,W.P. Kuala Lumpur,1976,2119,0,4095,0,0,0,0,43499,13169,0,56668,0,0,0,0,1975,2119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,W.P. Labuan,0,32,0,32,0,0,0,0,2389,2147,0,4536,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,W.P. Putrajaya,117,287,0,404,0,0,0,0,4869,2542,0,7411,0,0,0,0,117,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-30,Johor,597,2384,0,2981,0,0,0,0,37119,15112,0,52231,1,0,0,0,597,2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-30,Kedah,960,2321,0,3281,1,0,0,0,28262,11179,0,39441,3,0,0,0,84,2321,0,876,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-30,Kelantan,715,1021,0,1736,0,0,0,0,21576,14490,0,36066,0,0,0,0,715,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-30,Melaka,325,916,0,1241,0,0,0,0,12153,5141,0,17294,0,0,0,0,325,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-30,Negeri Sembilan,489,2342,0,2831,0,0,0,0,22992,8282,0,31274,0,0,0,0,489,2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-30,Pahang,2,1119,0,1121,0,0,0,0,33689,15737,0,49426,6,0,0,0,2,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-30,Perak,9,2739,0,2748,0,0,0,0,49429,15004,0,64433,1,0,0,0,9,2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-30,Perlis,7,1068,0,1075,0,0,0,0,9621,4063,0,13684,0,0,0,0,6,1068,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-03-30,Pulau Pinang,96,1387,0,1483,0,0,0,0,32644,7647,0,40291,2,0,0,0,96,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-30,Sabah,374,3013,0,3387,0,0,0,0,46962,18244,0,65202,2,0,0,0,374,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-30,Sarawak,3086,2136,0,5222,0,0,0,0,41539,25544,0,67083,1,1,0,0,2762,2134,0,318,2,0,0,0,0,0,0,0,0,0,6,0,0
2021-03-30,Selangor,1606,3830,0,5436,1,0,0,0,65590,18938,0,84528,1,0,0,0,646,3830,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-30,Terengganu,682,2254,0,2936,1,0,0,0,23520,11334,0,34854,6,0,0,0,682,2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-30,W.P. Kuala Lumpur,2575,2485,0,5060,0,0,0,0,46074,15654,0,61728,0,0,0,0,2575,2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-30,W.P. Labuan,0,24,0,24,0,0,0,0,2389,2171,0,4560,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-30,W.P. Putrajaya,4,369,0,373,0,0,0,0,4873,2911,0,7784,0,0,0,0,2,368,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-03-31,Johor,505,1470,0,1975,0,0,0,0,37624,16582,0,54206,1,0,0,0,262,1470,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-31,Kedah,887,2519,0,3406,1,0,0,0,29149,13698,0,42847,4,0,0,0,57,2519,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-31,Kelantan,561,780,0,1341,0,0,0,0,22137,15270,0,37407,0,0,0,0,561,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-31,Melaka,723,899,0,1622,0,0,0,0,12876,6040,0,18916,0,0,0,0,723,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-31,Negeri Sembilan,387,2316,0,2703,0,0,0,0,23379,10598,0,33977,0,0,0,0,387,2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-31,Pahang,16,926,0,942,0,0,0,0,33705,16663,0,50368,6,0,0,0,16,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-31,Perak,5,1711,0,1716,0,0,0,0,49434,16715,0,66149,1,0,0,0,5,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0